"","edad_gama","quintil","Sexo","Fecha","ingresos","trend","base","perc_change2010"
"9531","35-50","v","mujer",Feb 2011,3218.3612048827,3247.74506864206,3206.39043383091,1.28975668012295
"9533","35-50","v","mujer",Mar 2011,3244.7974599934,3267.46005904715,3206.39043383091,1.90462223726388
"9535","35-50","v","mujer",Apr 2011,3214.3978327467,3285.37041850237,3206.39043383091,2.4632054736109
"9537","35-50","v","mujer",May 2011,3289.7521032998,3303.24088614659,3206.39043383091,3.02054457541434
"9539","35-50","v","mujer",Jun 2011,3329.42608269061,3317.68113496137,3206.39043383091,3.47090298038036
"9541","35-50","v","mujer",Jul 2011,3326.04334609384,3333.13994292285,3206.39043383091,3.95302792057369
"9543","35-50","v","mujer",Aug 2011,3390.37263849379,3350.88364310506,3206.39043383091,4.50641343454596
"9545","35-50","v","mujer",Sep 2011,3508.60710060748,3369.71240110901,3206.39043383091,5.09363942565707
"9547","35-50","v","mujer",Oct 2011,3337.32483626289,3390.53235374528,3206.39043383091,5.74296623304114
"9549","35-50","v","mujer",Nov 2011,3259.46673701912,3410.76408740636,3206.39043383091,6.37394783302385
"9551","35-50","v","mujer",Dec 2011,3498.90961670906,3431.14038137704,3206.39043383091,7.00943793914742
"9553","35-50","v","mujer",Jan 2012,3488.7068561587,3452.93470161135,3206.39043383091,7.68915304821053
"9555","35-50","v","mujer",Feb 2012,3427.23700948793,3471.6017863128,3206.39043383091,8.27133681798778
"9557","35-50","v","mujer",Mar 2012,3487.81184748311,3486.48962207246,3206.39043383091,8.73565443828062
"9559","35-50","v","mujer",Apr 2012,3471.06230852729,3501.13096132694,3206.39043383091,9.19228439513182
"9561","35-50","v","mujer",May 2012,3518.64923538511,3519.34522988756,3206.39043383091,9.76034586289425
"9563","35-50","v","mujer",Jun 2012,3589.56000590184,3541.63634493691,3206.39043383091,10.4555548684525
"9565","35-50","v","mujer",Jul 2012,3588.97310850587,3562.82025062602,3206.39043383091,11.1162325409404
"9567","35-50","v","mujer",Aug 2012,3575.45290891665,3582.96008780417,3206.39043383091,11.744348099347
"9569","35-50","v","mujer",Sep 2012,3680.83488841649,3601.93750923478,3206.39043383091,12.3362105634553
"9571","35-50","v","mujer",Oct 2012,3516.48919056149,3618.21845341423,3206.39043383091,12.8439760560064
"9573","35-50","v","mujer",Nov 2012,3517.44482817526,3635.00599560905,3206.39043383091,13.3675411844977
"9575","35-50","v","mujer",Dec 2012,3775.91828673733,3651.85797670451,3206.39043383091,13.8931160152373
"9577","35-50","v","mujer",Jan 2013,3720.11192266902,3667.85358901871,3206.39043383091,14.3919826580964
"9579","35-50","v","mujer",Feb 2013,3679.1880352533,3685.20983314213,3206.39043383091,14.9332843018478
"9581","35-50","v","mujer",Mar 2013,3691.31893605225,3704.47485947537,3206.39043383091,15.534116506497
"9583","35-50","v","mujer",Apr 2013,3658.297880265,3726.26970194797,3206.39043383091,16.2138479029807
"9585","35-50","v","mujer",May 2013,3734.31467632308,3747.14846009757,3206.39043383091,16.8650087201196
"9587","35-50","v","mujer",Jun 2013,3778.34211125486,3765.06653951606,3206.39043383091,17.4238327245028
"9589","35-50","v","mujer",Jul 2013,3784.08569869383,3781.39746166866,3206.39043383091,17.9331569159765
"9591","35-50","v","mujer",Aug 2013,3796.8901776906,3796.93757350012,3206.39043383091,18.4178175383229
"9593","35-50","v","mujer",Sep 2013,3921.75825164047,3811.29558942488,3206.39043383091,18.8656112871211
"9595","35-50","v","mujer",Oct 2013,3798.64204667989,3823.93623756107,3206.39043383091,19.2598442539743
"9597","35-50","v","mujer",Nov 2013,3736.38216764711,3834.8618530822,3206.39043383091,19.6005892676148
"9599","35-50","v","mujer",Dec 2013,3987.01485330938,3844.93793091788,3206.39043383091,19.9148391396632
"9601","35-50","v","mujer",Jan 2014,3900.95748775934,3854.29167354803,3206.39043383091,20.2065610251658
"9603","35-50","v","mujer",Feb 2014,3871.30515411805,3864.08177634273,3206.39043383091,20.5118919883389
"9605","35-50","v","mujer",Mar 2014,3843.7941993817,3873.49388305172,3206.39043383091,20.8054341162618
"9607","35-50","v","mujer",Apr 2014,3809.19817220406,3878.88951430184,3206.39043383091,20.9737115410318
"9609","35-50","v","mujer",May 2014,3845.629156891,3882.55930574161,3206.39043383091,21.0881639608324
"9611","35-50","v","mujer",Jun 2014,3908.85349874335,3889.75027970134,3206.39043383091,21.31243402738
"9613","35-50","v","mujer",Jul 2014,3878.06413432887,3897.66565577646,3206.39043383091,21.5592965426745
"9615","35-50","v","mujer",Aug 2014,3937.87420912851,3902.48441642295,3206.39043383091,21.7095826898525
"9617","35-50","v","mujer",Sep 2014,4006.66478121821,3908.82225301746,3206.39043383091,21.9072453490111
"9619","35-50","v","mujer",Oct 2014,3843.23066710509,3917.95467414039,3206.39043383091,22.1920647218038
"9621","35-50","v","mujer",Nov 2014,3779.86854177652,3925.31066312649,3206.39043383091,22.4214812304264
"9623","35-50","v","mujer",Dec 2014,4116.11185421346,3928.90229149188,3206.39043383091,22.5334959223208
"9625","35-50","v","mujer",Jan 2015,3961.82951265806,3933.04982051533,3206.39043383091,22.6628478870626
"9627","35-50","v","mujer",Feb 2015,3926.08338473504,3936.5639380293,3206.39043383091,22.7724451923966
"9629","35-50","v","mujer",Mar 2015,3941.12404703307,3939.7948450058,3206.39043383091,22.8732098074109
"9631","35-50","v","mujer",Apr 2015,3931.04643150282,3947.2404277627,3206.39043383091,23.1054205412735
"9633","35-50","v","mujer",May 2015,3900.32463325874,3958.07204804737,3206.39043383091,23.4432340580051
"9635","35-50","v","mujer",Jun 2015,3940.35710314493,3966.20099575675,3206.39043383091,23.6967573851584
"9637","35-50","v","mujer",Jul 2015,3946.10122649021,3968.54205998446,3206.39043383091,23.769769835639
"9639","35-50","v","mujer",Aug 2015,3954.1759373023,3968.5979571799,3206.39043383091,23.7715131415962
"9641","35-50","v","mujer",Sep 2015,4067.90482048059,3970.22716029575,3206.39043383091,23.8223242686086
"9643","35-50","v","mujer",Oct 2015,3960.68461400827,3973.30755614719,3206.39043383091,23.918394785129
"9645","35-50","v","mujer",Nov 2015,3922.37348170537,3974.85950816553,3206.39043383091,23.9667966267128
"9647","35-50","v","mujer",Dec 2015,4168.70165930961,3974.46482714545,3206.39043383091,23.9544874264383
"9649","35-50","v","mujer",Jan 2016,3965.42524902705,3974.38825507814,3206.39043383091,23.9520993184119
"9651","35-50","v","mujer",Feb 2016,3923.8291810567,3975.7126963326,3206.39043383091,23.9934056184957
"9653","35-50","v","mujer",Mar 2016,3982.47912549175,3976.73623332644,3206.39043383091,24.0253274014151
"9655","35-50","v","mujer",Apr 2016,3963.62085347875,3974.47153080774,3206.39043383091,23.954696498366
"9657","35-50","v","mujer",May 2016,3904.99705972296,3969.95554367993,3206.39043383091,23.8138531662453
"9659","35-50","v","mujer",Jun 2016,3926.21233219875,3966.58327999351,3206.39043383091,23.7086799580533
"9661","35-50","v","mujer",Jul 2016,3958.40826782106,3966.05887421665,3206.39043383091,23.692324938673
"9663","35-50","v","mujer",Aug 2016,3973.65548607841,3965.84034506088,3206.39043383091,23.6855095130322
"9665","35-50","v","mujer",Sep 2016,4072.9901595565,3964.70531680675,3206.39043383091,23.6501105721498
"9667","35-50","v","mujer",Oct 2016,3901.24641448371,3964.49794243235,3206.39043383091,23.6436430386826
"9669","35-50","v","mujer",Nov 2016,3873.42799016255,3966.05466187661,3206.39043383091,23.6921935654005
"9671","35-50","v","mujer",Dec 2016,4136.71282237834,3971.06929438827,3206.39043383091,23.8485885090339
"9673","35-50","v","mujer",Jan 2017,3984.82834731361,3975.65716079202,3206.39043383091,23.9916735917282
"9675","35-50","v","mujer",Feb 2017,3899.18138303168,3977.49057766606,3206.39043383091,24.0488536798016
"9677","35-50","v","mujer",Mar 2017,3979.88624541758,3980.25099459556,3206.39043383091,24.1349447840032
"9679","35-50","v","mujer",Apr 2017,3961.23674856741,3985.67469242849,3206.39043383091,24.3040975414375
"9681","35-50","v","mujer",May 2017,3944.74243129649,3993.84758112974,3206.39043383091,24.5589912878451
"9683","35-50","v","mujer",Jun 2017,4006.818140905,4000.65893056477,3206.39043383091,24.7714217318474
"9685","35-50","v","mujer",Jul 2017,3987.91125280476,4003.13221741343,3206.39043383091,24.8485579041165
